,sold_quantity
163274,0.0
152667,0.0
6233,1.55
81496,24.95
149525,0.95
62368,0.0
114097,0.0
85922,0.0
119593,4.95
99141,0.15
50446,0.0
69260,0.0
167702,0.25
19838,0.4
88409,0.2
157751,0.4
136652,0.0
106287,0.0
104929,0.0
111539,0.0
136289,2.5
48021,3.4
77195,1.25
109631,4.75
37521,0.1
29655,6.55
161978,1.0
27846,0.05
65272,0.05
135023,0.0
35036,2.5
150265,0.5
125866,0.15
69748,0.35
51885,0.0
88447,0.0
11893,5.55
74370,0.0
3428,3.5
17931,10.0
113338,0.3
141441,0.8
154668,0.0
23449,0.3
134425,0.45
79720,2.4
149453,0.25
27935,0.0
59768,0.0
13914,0.1
135201,2.5
81468,0.6
44483,0.1
10559,0.0
76575,1.1
90077,0.0
63815,0.0
153894,0.0
126840,0.0
151063,0.0
59978,0.0
8514,0.05
49954,0.0
19238,0.0
93342,0.0
18538,0.2
133034,1.0
76991,0.6
27399,0.0
97702,0.25
159963,0.3
138812,0.4
119747,1.75
76583,0.0
130614,0.0
118819,0.0
100311,0.0
2385,0.0
53509,0.0
20616,0.6
141468,0.0
130259,0.1
134432,0.0
28123,1.0
131683,0.25
98696,0.0
31650,0.0
33439,0.0
62670,0.0
16877,0.0
134317,0.0
84776,0.0
167860,0.0
75449,0.0
154701,0.0
19472,0.0
112976,2.2
56758,0.05
119969,0.0
17733,0.0
109120,0.35
49231,2.9
107547,0.85
90199,0.1
138020,0.0
36127,0.0
58486,6.25
4359,0.0
107640,0.0
140630,2.5
38208,0.25
28809,0.0
146109,1.55
100781,0.0
2267,0.0
103481,2.05
89090,15.0
60394,0.0
110049,0.0
117283,0.2
57415,0.2
67133,0.6
31639,0.0
109725,0.25
44570,0.65
97365,0.0
86752,1.05
43981,0.0
42944,0.0
146483,0.0
133270,0.0
110428,0.0
142669,0.0
43702,5.15
82622,0.0
34684,0.5
93486,0.075
85613,1.0
10890,0.0
68348,0.75
50780,0.3
51896,9.6
63067,7.85
146064,0.05
128168,0.0
33788,0.1
11242,11.5
25631,0.0
142329,0.0
89394,4.85
125617,0.0
3914,0.0
135637,0.0
75346,0.6
154385,0.0
80760,0.0
61834,4.55
75898,0.14
126723,0.0
107774,0.0
693,0.0
121589,0.0
159009,1.95
72745,0.0
35185,0.0
37755,7.0
87262,1.7
127418,0.0
64857,5.9
20169,0.05
92356,4.85
42125,0.0
41978,0.25
38132,2.65
68300,3.5
67946,2.4
77434,0.0
47960,2.55
87298,0.0
35581,0.0
93977,0.0
33176,0.0
55726,0.15
84114,0.0
96517,0.0
156381,2.55
116244,0.0
75649,0.0
143601,0.8
46737,0.0
84570,0.0
14017,2.45
61204,7.5
139581,0.1
59298,0.0
146037,0.0
81583,1.05
124945,0.1
145844,0.0
137760,0.8
120923,0.0
94300,0.0
150541,0.0
129173,0.1
112155,0.0
108784,0.0
98518,0.0
76319,0.0
13822,6.45
76950,0.0
9641,0.0
13371,0.0
90451,1.0
92188,0.0
28483,0.0
128512,0.0
102608,0.35
37620,1.75
67869,0.0
152981,0.0
165163,0.0
74621,0.05
143588,0.0
92901,0.75
99088,0.35
12547,0.25
9541,0.0
121731,0.0
128844,0.75
99355,0.0
10485,0.0
42923,0.0
84325,0.5
144389,0.0
130459,0.05
23199,0.0
8198,0.0
5778,0.0
59993,0.0
27538,0.0
4447,0.0
60352,0.0
89315,0.0
95002,0.0
60015,0.0
162867,0.8
106174,0.0
98765,0.0
57570,0.45
1039,2.05
73503,0.0
151085,0.2
23932,0.0
16899,2.0
31645,3.6
30876,0.75
18818,0.55
143299,0.0
106345,0.1
152718,1.0
94071,2.75
63734,0.0
89137,13.65
79566,17.55
81863,0.05
72270,3.15
42099,0.0
92720,0.0
124637,2.35
151299,0.0
155916,0.1
130565,0.0
121953,0.0
33777,0.0
22782,0.0
2880,2.5
27451,0.0
15446,2.35
59113,0.0
164310,2.4
69162,0.1
13644,0.6
134559,0.0
127807,0.0
98941,0.0
108726,0.15
94225,0.25
143071,0.25
38026,0.0
154952,1.1
20841,0.0
151326,3.1
150980,1.25
87552,0.0
153807,0.15
66944,0.0
105130,0.0
117547,0.0
123115,0.0
136542,26.75
17737,0.05
30515,0.25
2493,6.25
86925,0.5
32841,0.0
146795,0.0
10358,0.0
90674,1.45
48759,0.0
38703,0.0
77414,0.0
88276,0.0
69688,0.0
132514,0.0
104537,0.0
99300,0.0
18455,0.0
151521,0.0
3358,0.1
159049,0.05
128341,0.0
57714,0.0
48257,1.05
114645,4.1
22016,1.0
18908,0.0
46391,0.0
128950,0.0
131702,0.65
29357,5.5
83451,0.0
120251,0.0
38801,0.0
101494,4.8
87688,1.95
74446,0.35
90703,0.0
72564,0.4
63851,0.0
59285,0.05
148147,1.55
48429,0.1
94502,1.15
120736,0.0
155101,0.4
3985,0.0
23856,0.05
22292,2.35
31656,4.0
88156,0.0
145294,0.2
5925,1.7
121199,0.6
100118,0.0
2710,0.0
31494,0.0
114375,1.9
32614,0.0
53857,3.2
36096,0.0
96344,0.0
65107,1.45
48969,0.0
30656,0.0
19951,0.0
53673,28.3
40279,0.15
8477,0.0
41816,0.0
160918,0.015
79685,0.6
51091,0.0
37187,0.0
118532,0.0
121151,0.0
50790,0.0
144191,0.0
136233,0.0
4763,0.0
49168,1.0
90130,0.15
60580,0.1
128215,0.0
166611,11.8
159534,0.0
43166,0.5
137587,0.0
5762,0.0
124148,6.15
57067,0.0
15813,0.0
49391,0.0
8602,0.0
115664,7.4
99911,0.0
22265,0.0
65846,0.0
104976,0.0
6459,0.0
18547,0.0
33298,0.0
93197,3.5
25362,0.05
152734,0.0
49508,0.0
43161,6.3
66248,0.35
60085,0.0
122300,0.6
46472,0.0
31462,0.0
51799,10.3
83514,0.0
11226,0.0
85927,0.25
115130,1.15
50761,0.0
106037,0.0
34511,0.0
95720,0.0
113139,1.0
161219,0.0
76719,0.0
86989,0.05
129044,22.1
80919,0.0
87960,0.0
122964,0.1
89395,16.8
115451,0.1
146538,3.6
166260,0.0
123176,0.55
153015,9.5
17410,0.0
66929,0.0
89285,1.95
66674,0.0
103583,9.15
72860,0.0
150256,0.15
115869,0.1
137637,0.0
161134,0.0
38991,4.15
106695,0.6
78967,0.0
94476,0.75
164508,1.5
27649,0.5
62017,0.0
15801,37.0
105103,0.25
45388,0.0
106783,0.0
81246,2.55
37738,0.0
74239,3.5
46605,0.0
22873,0.0
106543,0.4
106458,0.65
144827,0.0
22780,3.85
103724,1.3
30171,0.0
116479,0.5
32913,0.45
147749,0.0
103490,0.0
145861,0.0
116287,0.1
129422,1.0
73363,0.0
96190,0.75
35198,5.4
154488,0.0
69110,0.0
127106,0.9
124095,0.0
137735,0.4
123860,0.0
33543,0.0
169013,0.0
130003,0.0
51249,0.0
25418,0.015
118490,0.35
63854,0.0
75759,0.0
58808,0.0
36936,0.0
85732,4.45
107770,0.0
162435,0.0
95423,0.75
62111,0.0
10543,0.0
114886,0.0
33604,0.0
62605,0.0
135275,11.6
77172,0.1
162252,0.0
1166,0.75
65083,1.4
41239,0.0
88791,3.8
37957,7.95
85492,5.4
46533,0.0
67912,0.0
43453,0.05
162167,0.5
11053,0.0
96238,0.0
145563,0.0
95273,1.05
28721,1.45
78916,0.0
146044,0.0
19495,0.0
132988,4.15
143020,0.0
20435,0.0
76069,0.0
145332,0.0
59089,0.0
34860,0.5
163156,1.65
49800,0.0
68945,5.0
81344,0.0
167127,0.6
87880,0.05
89451,1.05
65928,0.05
79548,0.25
137442,0.0
27099,22.0
116190,0.35
87841,1.5
52395,0.0
75087,2.5
35771,2.95
89515,0.05
86885,0.0
24000,0.0
136428,7.65
78086,0.7
38493,0.0
132980,0.0
90381,0.7
159619,0.0
119718,2.5
63208,0.0
77413,0.3
36844,0.0
150736,0.0
132207,0.05
14448,0.0
161019,0.0
104816,0.0
6955,4.15
59397,0.2
8909,0.15
94683,0.0
136701,0.0
99978,0.0
161341,0.0
146543,6.35
72700,2.05
73627,0.0
167491,0.0
51304,0.4
77066,0.0
89366,0.1
30417,0.0
165315,0.7
157986,0.0
29102,0.0
119317,0.1
92424,13.45
51545,1.0
103746,0.0
122169,1.65
102733,2.05
55465,2.2
14971,0.7
12302,0.0
130176,0.0
40362,2.8
112776,0.0
24975,0.0
120139,0.0
3003,0.0
113607,5.05
162198,0.05
47439,0.0
73772,0.0
123590,0.0
96560,0.0
152617,0.0
12215,0.0
157963,0.0
154396,0.6
92481,0.0
18671,0.0
109833,0.0
33635,0.0
91130,2.35
88014,0.0
89716,0.3
80681,0.0
69441,0.0
33899,0.0
49697,0.0
39970,0.0
151198,0.0
102457,1.25
153903,0.65
43190,0.02
80593,8.35
130250,0.0
149403,0.0
65131,0.35
162963,0.0
54673,3.35
53323,1.1
21274,0.0
140762,7.75
152109,0.0
75433,0.0
141165,0.2
133778,0.25
38868,0.0
38276,0.0
111800,1.7
65637,2.35
136089,4.5
140619,0.0
83293,0.0
2313,0.6
112393,2.5
69926,0.0
73675,0.0
85994,0.0
105404,0.0
117814,5.45
132894,0.0
149698,0.0
14616,0.0
38971,17.1
83650,0.1
122799,0.0
123023,10.7
86526,0.0
13234,0.0
64881,3.55
137472,0.0
7400,0.0
77266,0.0
147716,20.35
140796,0.0
2119,0.0
92459,0.0
58299,39.6
87448,0.0
114996,0.0
42751,0.0
59198,0.0
102445,1.0
154674,0.25
93269,0.35
55513,0.0
43228,4.8
129664,0.0
86366,0.6
9740,0.0
72089,0.1
34037,0.0
29927,0.0
31046,0.95
114532,0.0
50571,0.25
40653,9.45
131578,0.0
3416,0.0
68191,0.0
158238,7.65
112922,0.0
135205,0.0
111644,0.0
41806,3.2
103862,0.0
35284,0.0
160063,20.75
64523,0.0
22918,4.5
138697,5.25
86192,1.6
91944,1.05
30903,0.15
163428,0.0
162922,0.0
154977,5.3
57797,0.35
169173,0.0
56743,0.25
47202,0.15
131553,0.0
63284,1.8
155010,0.0
62035,0.0
58802,0.0
133534,0.25
134874,0.0
86530,0.15
145473,0.0
84830,0.0
99922,0.0
147292,0.0
102760,1.5
144950,0.0
40791,2.5
73920,0.2
61637,1.3
11317,1.15
101887,2.45
28652,0.0
47409,0.0
16136,0.0
129575,0.75
39696,0.6
71079,0.0
37335,0.55
27255,5.0
154230,0.1
108924,0.15
122347,0.15
33349,0.0
92971,0.0
134189,0.0
40028,9.4
20701,0.0
29186,0.0
76192,0.0
65240,0.65
160675,0.05
135599,0.1
143590,0.0
64207,0.1
92103,0.05
105530,0.0
106572,0.25
145462,0.0
7994,1.35
27364,0.85
135738,0.0
25415,0.25
150529,0.0
24318,1.4
85913,0.35
149121,0.25
147555,0.0
1711,0.0
142583,1.15
87318,0.0
118150,5.0
107802,0.0
43107,0.15
30845,0.3
119920,1.5
98623,0.25
13265,0.0
17320,0.0
125247,4.45
2822,0.0
37438,6.05
166893,0.0
147540,0.0
14466,0.0
69632,0.6
103549,0.5
141464,0.0
98214,0.15
61680,0.5
52377,0.0
167842,0.2
5619,1.1
24707,0.0
54531,0.0
92499,0.0
22412,1.0
65212,1.6
102555,0.0
161793,0.35
111581,0.0
89147,2.0
15726,0.0
155660,0.0
7137,0.0
20949,0.0
12677,0.0
108811,4.35
122540,0.0
94933,0.0
22804,0.0
655,0.0
19759,1.4
127942,4.0
160652,0.4
42247,1.7
22545,0.0
62075,0.0
17809,1.0
29460,0.0
131985,0.35
83771,2.05
16376,0.0
89221,0.35
28175,0.55
139869,0.65
99423,0.0
87700,0.0
115951,0.0
120852,0.0
141158,0.0
18915,0.0
16757,0.0
55655,1.0
17286,0.0
48630,3.5
759,4.75
64875,0.4
142321,0.0
120538,6.8
32252,2.0
134565,0.0
158426,0.1
132333,0.0
142027,0.1
61973,0.0
86613,0.0
164236,0.0
7991,0.45
44999,0.7
3508,0.0
45254,0.0
68700,0.0
104383,0.7
51675,0.0
151189,0.25
57223,0.0
129273,3.2
92234,2.85
30479,0.0
49623,0.0
81687,0.1
32854,0.0
122303,0.0
5904,0.0
63241,0.0
119451,0.0
40294,0.0
78332,0.0
17834,30.0
45477,45.8
3785,0.0
120104,0.05
94499,5.5
113016,0.75
99900,1.95
135476,0.0
122163,0.0
97659,0.0
88770,0.0
37863,0.45
139770,2.45
135101,0.0
141967,0.05
74793,0.0
126334,0.0
133144,0.0
70688,0.4
3942,0.0
35770,0.0
126062,0.0
120244,0.95
27370,0.0
112554,0.0
119356,0.0
137077,0.0
106751,0.15
159604,16.45
745,0.0
3741,0.0
101081,36.25
126967,0.0
5810,0.25
31550,0.0
31183,2.75
150688,0.0
74062,0.0
93879,0.25
78974,0.0
32536,0.0
142773,0.15
76707,2.25
19735,0.0
12295,44.9
53367,0.2
48870,0.0
78064,0.5
82937,0.0
30382,0.0
71862,2.45
21265,5.85
141366,0.0
49120,5.95
105305,0.0
82302,0.0
88372,0.0
32323,7.6
31953,0.0
130677,0.0
11744,0.0
79865,8.05
118523,0.0
32155,0.05
34948,0.0
60967,0.0
156732,1.0
156099,1.7
30413,0.75
121900,4.3
139244,0.85
107933,0.0
58442,0.0
106302,0.0
19683,0.55
130344,0.75
133724,1.75
107269,0.05
93246,1.2
113144,0.0
1894,5.94
132305,1.8
95428,0.65
64203,8.25
53349,29.4
74604,0.1
152120,0.0
13484,0.0
131170,0.0
162101,0.0
29749,0.0
144452,0.1
71451,0.0
72968,0.0
40431,0.2
24446,0.0
141244,0.0
8443,0.2
67862,0.25
102135,0.0
162353,0.0
112273,0.0
86134,0.1
168946,0.0
74200,0.0
62602,3.45
81815,2.55
70156,0.0
73308,0.0
59965,0.0
116616,0.0
33953,3.35
49484,0.0
8071,0.0
90828,0.0
133910,0.35
126669,1.25
6151,0.0
51853,0.0
70927,0.0
126489,0.0
8761,0.0
35961,0.0
98759,0.0
440,0.0
108884,0.0
68581,0.25
135137,1.25
121795,0.15
57045,0.0
159463,0.0
54742,4.3
89001,5.25
16991,1.0
26544,0.0
123172,0.4
49935,0.0
55228,0.0
139060,4.95
154923,0.0
91551,0.25
102513,0.0
141654,0.1
24935,13.35
88963,0.0
16674,0.5
5753,0.0
82949,0.0
3614,2.55
38397,0.0
132811,9.15
73709,0.0
121494,0.1
31485,0.3
163646,3.4
29960,0.0
119298,0.75
156008,1.2
22116,0.0
99783,0.5
128450,1.0
120815,0.25
148869,0.6
18230,0.0
142417,0.4
162767,0.0
120230,0.0
10170,1.5
54314,0.0
151479,0.0
140871,0.1
60899,0.0
86863,0.05
144590,0.0
23115,0.1
18824,0.95
92123,0.0
4445,0.0
21555,0.0
25708,0.2
46224,0.05
138836,0.55
81978,0.0
60309,0.0
41222,0.0
52938,7.45
103531,0.0
85593,69.3
67657,0.1
60299,0.8
158167,0.2
107414,0.25
55171,0.0
47653,0.35
141827,0.0
67843,0.0
102175,0.35
143459,2.9
36812,0.0
72144,0.1
48904,0.0
90799,6.0
132130,0.0
14692,0.6
54666,14.25
94052,0.0
152363,0.0
41416,14.7
49465,0.0
22560,28.15
96352,0.0
83668,0.0
151816,0.0
136062,0.0
6311,2.2
94524,0.5
156044,0.0
131913,0.05
33142,0.0
151703,0.0
21247,4.9
102449,0.6
107266,0.0
76308,0.8
59073,0.0
61558,0.4
92524,0.0
91640,21.1
39743,0.0
84877,6.1
45079,3.05
65767,0.2
105721,0.0
39763,5.25
33047,0.05
141210,0.0
88504,0.9
5837,0.5
153277,0.25
110725,0.0
136053,0.0
1485,0.0
148493,0.0
60268,0.0
97277,7.5
49025,0.0
82559,0.9
17505,0.0
24409,0.0
10843,0.5
95688,0.0
26599,1.8
128323,0.0
121204,0.0
108917,0.5
49554,0.0
122643,5.05
40821,0.0
25498,0.0
117658,0.0
92437,0.9
81441,0.0
118350,0.0
25080,1.75
118707,0.0
123420,0.0
79140,0.25
113168,0.4
85328,0.05
53456,0.0
107384,0.8
168311,0.1
106546,2.1
148990,0.0
33300,0.0
87389,0.0
121350,0.0
57641,0.85
66069,0.0
123219,0.0
11836,1.05
141216,0.1
72648,2.05
154121,1.1
163576,0.5
33750,10.85
137807,0.95
49873,0.0
95235,0.0
100244,0.0
57726,1.5
8917,0.0
93868,0.0
150538,0.0
41223,0.0
5780,0.0
6627,0.3
8856,0.0
148438,1.45
162430,0.0
151659,0.0
81416,1.0
99612,0.1
157213,0.0
122881,0.0
15261,0.0
104513,0.5
34806,0.35
71456,0.0
157838,0.0
7171,0.5
23562,1.25
43834,3.15
138100,0.0
159666,13.7
120794,0.0
52443,0.0
32365,0.5
4552,0.0
59947,0.2
9612,0.0
150505,0.0
80109,0.0
147842,0.0
135556,10.45
73471,0.0
51590,0.0
49956,0.0
98682,0.35
113831,0.15
88009,0.35
35105,0.0
150871,0.0
165993,0.0
53653,2.1
111162,0.45
62510,0.0
135818,0.0
93855,0.0
21341,0.0
80144,0.0
42067,0.15
93646,0.0
107751,0.0
78934,0.0
130668,0.0
71423,0.05
30919,0.5
86651,0.0
157996,0.35
107724,0.1
106715,0.75
88881,0.25
8353,0.0
3798,0.0
27650,7.6
94891,0.0
108334,0.0
110889,3.25
53301,5.65
113194,0.0
88537,14.4
99864,0.0
85569,0.0
143166,0.3
143362,6.55
45144,1.2
141359,0.5
120419,0.7
45875,0.0
129705,0.1
63514,0.0
23522,1.0
163107,0.0
50429,0.05
76651,0.01
14439,1.25
68758,0.0
156656,3.35
37058,0.15
104726,0.75
85928,2.0
140909,6.5
107404,7.2
162938,0.0
92436,3.15
105791,0.0
152531,0.0
156875,0.0
161274,0.3
46087,0.0
34132,0.0
14704,0.0
140282,0.3
72694,0.65
75960,0.0
42182,0.0
60846,0.0
104854,5.9
29093,2.55
109030,0.0
114261,1.0
23295,18.15
47862,0.0
19430,0.0
46016,0.0
95360,0.8
50607,0.0
144044,0.0
135237,1.9
135876,0.0
3499,1.55
10916,0.0
154516,0.0
129073,0.0
121947,0.35
128603,0.0
72399,0.1
83587,0.0
97335,7.2
36839,0.0
41353,4.4
143817,0.0
121093,0.0
126876,0.0
97027,0.0
147328,2.0
150520,1.0
137451,0.0
1372,0.0
116669,0.0
141839,0.0
56937,1.7
100835,0.0
74845,0.05
6747,0.0
162730,0.0
147035,0.0
144951,6.85
72139,0.0
100552,0.0
19977,0.4
105429,2.55
118218,0.0
31363,0.0
122524,0.0
125978,1.9
123185,0.45
86879,1.15
68769,0.0
167373,0.0
77093,0.0
169113,0.0
119280,5.0
19705,0.0
43624,0.5
27361,0.25
7197,0.0
78734,0.5
21445,1.6
142131,6.2
143602,0.0
62261,0.0
76278,0.0
26341,0.65
8783,0.0
71637,1.75
38867,0.0
32995,0.0
156280,0.0
136185,0.1
154547,0.0
31893,0.0
164038,0.0
31495,0.0
92466,0.0
164431,0.0
130886,0.55
125225,0.45
77436,0.0
76647,2.5
103870,0.0
965,0.0
129033,0.6
84422,0.0
158517,1.55
134967,0.0
42144,0.0
167018,0.4
131235,0.0
52048,0.0
121700,0.5
129815,0.0
86204,0.4
84397,0.0
15380,0.0
157945,0.0
132798,0.25
160927,0.0
69021,0.0
27878,4.35
94447,0.75
137588,0.0
134688,0.0
40368,0.0
44655,0.0
95338,0.0
153847,1.0
55423,0.4
23998,1.5
40545,0.0
35182,0.0
67265,0.0
42862,0.0
60549,0.0
167495,10.25
168055,0.0
80548,0.0
35460,0.15
9420,0.1
15629,0.0
70215,0.15
143431,0.0
73608,0.0
15067,0.0
109430,5.45
52163,0.0
19538,1.5
85556,6.45
110018,0.0
93295,1.05
157735,28.3
28823,0.0
161238,0.0
127036,0.0
40861,4.3
23717,0.0
136917,0.0
73672,0.0
94549,0.6
104005,0.0
151979,0.0
27140,0.0
22401,0.0
41456,0.85
154660,0.0
75421,1.95
52803,0.0
17596,0.0
109431,1.9
92811,1.3
71164,0.0
69417,4.75
73479,0.0
36943,5.35
47107,0.05
94931,0.2
11578,0.05
85932,26.0
74434,0.0
121432,0.0
112378,1.65
128492,0.0
30990,0.0
118172,0.45
126803,0.0
31890,0.1
44319,1.9
3907,5.95
66361,6.9
161782,0.0
93442,7.85
130938,1.35
32148,0.4
131646,0.0
83274,0.0
78993,0.0
120122,1.45
91393,1.5
75962,0.0
9556,0.0
35370,0.0
12796,0.0
14098,1.95
107220,0.0
168782,0.0
94618,0.25
169062,0.05
16349,0.0
20122,1.0
111792,0.0
31182,3.65
74658,0.8
17388,0.05
123215,1.85
55840,0.0
97146,0.0
7101,0.0
78868,0.0
17617,1.25
44896,2.0
97064,0.5
158410,0.15
130299,0.0
149313,0.75
75295,0.0
90076,0.0
67246,0.5
168312,0.0
120921,0.0
64160,8.3
157380,0.1
46122,0.0
128543,0.0
120610,0.2
163048,1.25
12274,0.0
129539,0.25
66938,0.1
48234,0.0
87123,0.05
104674,1.6
3736,8.45
74868,0.0
159905,0.0
33073,0.0
93380,0.55
118160,0.0
130214,0.0
41878,0.45
85716,8.95
108397,0.5
74837,6.7
26188,0.0
156279,0.0
132493,38.5
167065,10.4
99575,0.15
109512,2.5
126238,0.75
51973,0.0
140428,0.4
108205,0.05
70764,0.0
151307,0.0
107754,0.4
81629,0.0
42003,0.0
162689,0.7
122479,8.85
114520,0.0
151665,0.0
86096,0.5
141819,0.0
42774,0.0
89592,0.35
29548,0.0
120408,0.0
148970,0.0
157831,0.0
125433,0.15
95756,0.0
64031,0.0
108157,2.55
102592,0.2
34156,0.0
131411,0.0
86616,0.0
81591,0.0
80268,0.0
33029,0.0
161264,0.05
62507,0.0
90051,8.95
27964,0.0
125109,9.45
129257,0.15
94594,0.0
132606,0.0
74070,0.0
127048,0.0
3948,0.0
122432,3.05
32391,0.0
86685,0.0
97547,3.25
106604,0.05
145100,0.15
4898,0.0
50731,0.0
105613,0.0
46493,0.0
89561,1.75
31732,0.0
57811,10.95
64497,0.0
165087,37.8
15660,0.1
130480,0.0
27462,1.1
95195,0.0
79011,0.1
147171,0.0
131743,0.0
10204,3.9
112302,3.4
156116,0.0
134872,0.0
24755,0.55
142223,0.0
114541,0.0
117126,0.0
48780,10.0
21438,0.0
116259,0.25
145812,0.0
146058,1.25
29852,0.0
58339,0.25
131364,0.8
144635,0.0
119160,0.5
111783,0.0
19742,0.0
15515,1.1
147910,0.0
85542,0.0
111890,0.0
83472,5.0
72240,0.0
56941,0.0
165233,0.75
67196,0.0
56523,0.1
37299,0.0
111649,0.45
139952,4.45
116840,0.85
32927,0.0
27029,0.0
64041,0.05
139776,8.5
3604,0.0
124565,0.1
27615,0.1
16827,0.0
138944,0.0
22725,6.4
87949,9.6
108603,0.0
146864,0.9
26679,1.55
80631,0.0
116280,0.9
96897,0.0
93911,0.05
150387,0.05
116930,0.45
124008,0.0
158166,0.3
82806,0.0
87395,0.5
155709,0.2
86082,0.0
157196,4.7
127275,0.2
108576,6.5
62955,0.0
102463,12.55
111975,0.35
109551,0.0
166159,1.55
40234,1.65
48377,0.0
113639,0.0
96813,0.0
139329,0.0
140486,0.0
107150,2.3
127198,0.0
65296,0.0
32298,0.0
95913,0.0
83672,0.0
123470,0.025
106611,0.0
74315,0.0
84361,0.5
26605,0.0
124551,12.0
109930,0.0
17130,1.65
6834,5.05
48448,0.15
31689,0.75
70816,0.5
66388,0.0
93273,0.01
35408,0.0
146836,0.9
139603,0.05
14088,0.0
27098,0.0
99013,0.0
86012,0.0
111620,0.0
158695,0.0
97562,0.0
129524,0.7
68983,1.0
135391,0.0
15027,0.0
2803,0.0
140963,18.45
75655,0.0
166858,0.95
99223,0.05
64748,0.0
148587,0.65
113049,0.0
68057,0.0
132952,9.45
159576,2.7
18717,1.3
57011,0.4
57419,0.0
135619,0.0
67539,0.0
97092,0.0
25404,0.0
135929,1.25
98874,0.5
57320,7.45
56395,0.0
148468,0.0
144459,0.06
4141,0.0
118726,0.95
54795,0.0
72384,0.0
44537,1.0
49788,0.0
32253,0.0
155400,0.0
52599,0.0
11607,0.0
89175,0.1
32876,0.0
56489,0.0
103058,0.0
102656,24.7
114038,10.3
17764,0.0
117098,0.3
133694,0.0
92271,0.0
33500,0.0
141532,0.0
142311,0.0
44530,1.0
154135,0.9
151632,0.0
83916,0.0
52029,2.1
19068,0.8
98230,0.05
76820,0.0
48147,0.0
99478,0.2
148351,6.4
96193,0.0
37610,0.0
42510,0.05
130028,0.0
53109,0.0
91667,0.0
8258,4.0
145247,0.0
7426,50.0
163280,8.6
80889,0.15
62245,0.6
7040,2.35
9520,0.1
120248,0.0
122180,3.0
52661,0.0
166225,3.8
37287,8.05
38684,0.0
107140,6.5
163647,8.7
88543,31.4
82590,3.05
75780,0.0
52528,0.0
17627,1.45
71305,0.0
156058,0.35
103869,0.0
127812,0.0
81682,0.0
131249,4.55
1489,0.0
56889,0.0
160661,0.0
58861,0.0
98354,0.0
56635,0.0
127893,0.4
17397,0.0
89103,0.0
114969,0.0
29541,0.0
19222,0.0
158687,0.0
119121,0.0
129151,0.1
13360,0.0
41144,0.0
59669,0.0
26052,0.6
54248,0.0
81786,0.15
60045,0.0
158233,0.0
46031,0.0
13474,0.0
134505,0.0
123218,0.0
94382,1.0
56686,7.35
125366,0.0
99374,0.25
112427,0.3
43066,0.1
64980,0.1
18485,0.0
148812,0.0
17991,0.2
12471,0.0
4067,0.0
94426,0.0
81943,0.15
27369,0.0
141612,0.0
100278,0.175
81914,0.0
55218,1.6
49994,0.5
82012,0.0
146952,0.0
102906,0.15
158886,2.45
95620,0.0
66343,0.0
10783,0.0
91854,0.3
42665,0.0
116808,0.0
56122,0.0
65306,1.0
76645,0.7
140422,17.85
64942,0.0
165331,0.0
62994,0.2
18534,0.6
89425,0.0
167196,0.0
82431,0.65
88394,0.0
153084,0.0
169081,5.0
116398,0.0
159420,0.6
104776,0.1
160405,5.65
1087,0.0
146772,6.1
161846,0.05
29128,21.75
73703,0.0
146107,0.6
132140,0.0
69411,0.0
64021,0.0
139572,0.0
33728,1.0
44792,0.0
22755,0.25
151576,0.0
28183,28.4
166223,0.4
131895,3.35
168945,0.0
113868,0.5
54408,0.9
81586,0.0
146434,1.75
96917,0.0
97830,0.0
102037,0.0
100185,0.0
121067,0.0
113127,0.0
91406,0.25
96861,1.25
115787,2.45
83331,0.0
101266,0.0
54771,0.0
